33 64 1 8 8
-0.133991 0.133984 0.289318 -0.210519 0.108042 0.161162 0.102286 0.076811 -0.137214 0.0972367 0.0155601 -0.128335 0.370362 -0.112183 -0.0618703 0.181583 0.187684 0.226362 -0.0613938 0.165226 0.0966812 -0.0615495 -0.0396172 -0.15509 -0.0384694 -0.128174 -0.176963 0.344992 -0.055033 0.0226904 0.0178563 -0.203703 -0.0277044
-0.0149443 0.120239 0.107289 -0.0562113 0.0308896 0.10385 0.0796852 0.134298 0.247524 0.0210788 0.0524212 -0.083056 0.0947091 0.071761 -0.0450026 0.0543461 0.0508351 0.187968 -0.0268592 0.0195463 0.0337445 0.0725346 0.0348459 0.0658517 -0.040554 0.0754252 -0.268765 0.0983002 -0.16573 0.0619305 0.169836 0.088517 -0.0212199
-0.0531762 0.0781439 0.0956121 0.114856 0.0107541 0.0588632 0.0144988 0.124413 0.244897 -0.0278076 0.102417 -0.108265 0.00958299 0.0586605 -0.143084 0.0226812 -0.0360583 0.0901495 -0.0698975 0.169706 0.144457 0.0485073 0.0107487 0.0966547 -0.197228 0.0241124 -0.204237 -0.0438039 -0.0918617 0.0975628 0.0960403 0.080737 -0.0166874
-0.0438874 0.00274789 0.154753 0.128668 0.0225776 0.0554389 0.0192778 0.017251 0.125428 -0.0827777 0.15646 -0.0512745 0.00519262 -0.00389574 -0.184394 -0.00509692 -0.0557265 -0.0533531 -0.0377187 0.313456 0.133762 0.00055523 -0.0157938 0.0210035 -0.201875 -0.0722864 -0.132698 -0.179315 0.0360262 0.0563667 -0.00284076 0.0605548 -0.00856933
-0.00425592 -0.0385265 0.254015 -0.0419671 -0.0370739 0.0988024 0.0236859 -0.0356468 0.121523 -0.165683 0.0548993 0.0679597 -0.0102121 -0.0482445 -0.117823 -0.000659907 -0.0467652 -0.0328373 0.0415014 0.333129 0.0359178 -0.0612094 0.0462066 -0.0274918 -0.0696204 0.0237862 0.00230351 -0.212082 0.0520363 -0.130307 -0.0191774 0.0753036 -0.000710729
-0.0137518 -0.0363125 0.11544 -0.0938275 -0.0896701 0.00871221 -0.0374823 -0.129925 0.207497 -0.14351 -0.0496505 0.108531 0.262108 0.00380974 -0.027216 0.0261152 -0.0027923 -0.0570038 0.0260335 0.242918 -0.0608786 -0.125006 0.0171328 -0.0558223 0.0811683 0.0809684 0.039456 -0.140839 0.0386546 -0.0606293 -0.0129656 0.0748329 -0.00272205
-0.00966645 0.0112279 -0.0337744 -0.0288529 -0.157594 -0.0337625 -0.0650921 -0.108335 0.184574 -0.216892 -0.106307 0.164481 0.290083 0.107024 0.0301989 0.0655472 -0.00548721 -0.151125 -0.0131742 0.151684 -0.0831576 -0.101373 0.0785148 -0.000741966 0.172125 0.0896182 -0.0328046 0.0634483 0.0476537 0.0511314 0.0166747 -0.0654772 -0.0115831
-0.178959 -0.00284737 -0.0711939 0.0693932 -0.0795638 -0.0887664 -0.0319633 -0.042408 -0.157543 -0.0766591 -0.10165 0.16264 0.0497048 0.32588 -0.222907 0.128759 0.0944209 -0.297719 -0.0988506 0.300163 0.00439913 0.0723809 0.348614 0.0397378 0.101062 0.0937847 0.0260533 0.167474 -0.148615 0.0578698 0.226519 -0.165616 0.000530593
-0.0170514 0.155417 0.147809 -0.113 -0.0580035 0.259357 0.10575 -0.0344702 -0.00791388 0.052767 0.0304729 0.0459765 0.140578 0.067032 -0.102701 0.0765541 0.193878 0.126765 0.0193789 -0.0716114 0.00673119 -0.0930827 0.0789533 -0.11091 -0.0894264 -0.0140037 -0.226001 0.0869675 -0.0378542 -0.0340235 0.0800997 -0.121426 -0.00983257
0.0297866 0.119334 0.0411162 0.00610176 -0.0106141 0.107273 0.0922802 0.0767337 0.197709 0.0336259 0.0711127 -0.0565026 0.110738 0.129744 -0.0395241 0.0542585 0.10411 0.0862632 0.0414908 -0.0536219 0.00369783 -0.002004 0.074672 -0.0449186 -0.0627728 0.0321846 -0.254539 -0.0297764 -0.117565 0.108458 0.167611 0.0891429 -0.0142738
