65 32 1 8 8
0.0430417 0.041148 0.059338 0.057375 0.0418542 0.0105188 0.00936912 -0.0168571 0.0126746 0.0401375 0.0626566 0.0549044 0.0369744 0.00923539 -0.0017719 -0.0127039 -0.0297195 0.0238888 0.00927815 0.0518596 0.0150495 -0.000379948 -0.0118219 -0.0157383 -0.0461787 -0.0183087 -0.00090969 0.00214461 0.00207888 0.00535246 -0.0108895 -0.0406434 -0.0650843 -0.0835212 -0.00758088 0.00283469 0.00603019 -0.0144463 -0.0152415 -0.0332336 -0.0998646 -0.0844374 -0.0326834 -0.010266 -0.0133116 -0.0319551 -0.0281025 -0.0374458 -0.134329 -0.124395 -0.066004 -0.0385308 -0.0356239 -0.0172289 -0.0579719 -0.0333377 -0.147543 -0.114597 -0.100105 -0.0670192 -0.0701599 -0.0428873 -0.0420968 -0.0597467 -0.00336255
0.131652 0.108984 0.066441 0.0112531 -0.0283851 -0.00913142 0.0120345 0.059886 0.144727 0.127386 0.0692432 0.0102257 -0.00854902 -0.0175391 0.0118519 0.0525358 0.100948 0.0765533 0.0798516 0.00940694 -0.0162586 -0.0135426 0.0345424 0.0595922 0.105351 0.0917265 0.0405971 -0.000618224 -0.0324489 -0.00522784 0.0225856 0.0824438 0.073895 0.0639246 0.0419125 -0.035657 -0.0579568 -0.00480539 0.0257153 0.0762312 0.0261208 0.0173465 -0.0149874 -0.0373214 -0.0350156 -0.00566995 0.0454531 0.0764677 0.0079598 -0.000705377 -0.0238272 -0.0418909 -0.0260314 -0.0109415 0.0425828 0.0697726 -0.0118212 -0.067527 -0.0349653 -0.0510294 -0.0353652 -0.0286118 0.0210092 0.0684502 0.00778813
0.0511998 0.0464328 0.084372 0.114141 0.0960132 0.0718586 0.0546464 0.0515768 0.0112756 0.0345551 0.0982007 0.0794811 0.126197 0.0690686 0.0625641 0.018245 -0.00904748 0.0203551 0.0529089 0.10261 0.0880921 0.0736745 0.0693877 0.0238248 -0.0279901 0.000593183 0.020596 0.0449726 0.0668848 0.0707149 0.0384013 0.0275181 -0.036211 -0.0287555 0.0397308 0.0280675 0.0538641 0.0652882 0.00309626 0.014471 -0.0724038 -0.0524984 -0.0004755 0.0362162 0.0277003 0.0445442 0.0347664 -0.00114341 -0.0689691 -0.0612203 -0.0204975 0.0311023 0.0416265 0.0369727 0.0266072 0.00452333 -0.0708261 -0.0614826 -0.0377232 -0.0142168 0.0165042 -0.0114055 0.00557307 0.00102072 -0.00106614
-0.0532564 -0.0215527 0.0151056 0.038498 0.0430429 0.0484056 0.0535147 0.0379494 -0.0572495 -0.0218854 0.0500459 0.0256052 0.0693248 0.0388022 0.0135933 0.0125545 -0.0120906 -0.0117255 0.0409593 0.0476226 0.050831 0.0248949 0.00114942 -0.0039641 -0.000608728 0.0198435 0.0396674 0.0697942 0.060755 0.0136549 -0.0275794 -0.0477482 0.011942 0.0656609 0.0845887 0.0644157 0.0463968 -0.016997 -0.0408315 -0.0637316 0.033089 0.0647116 0.048428 0.0619276 0.0245873 -0.0282127 -0.0548503 -0.0924051 0.0698948 0.0842019 0.0701261 0.0644162 0.0347341 -0.0373908 -0.0883079 -0.0948784 0.0905139 0.0683537 0.0875785 0.0530933 0.0094249 -0.0413753 -0.0737476 -0.123648 0.00403075
0.0432009 0.0468101 0.0232177 -0.00394555 -0.049818 -0.0815925 -0.124625 -0.161887 0.0372587 0.046352 0.0134441 0.0174943 -0.0505553 -0.0634601 -0.114363 -0.111936 0.00850263 0.0226337 0.00619277 -0.00624501 -0.0306105 -0.0737844 -0.111084 -0.0954759 0.0170756 0.0176127 0.00791104 -0.0080698 -0.0350026 -0.0456292 -0.0521683 -0.0913882 -0.000969183 -0.0153638 -0.0234152 -0.016006 -0.0164017 -0.0345374 -0.0145704 -0.0418077 -6.12656e-05 -0.0140086 -0.0236908 -0.0269022 -0.0142053 -0.010857 -0.00790669 0.00749403 -0.0224348 -0.0272271 -0.0350584 -0.0356259 -0.0249097 0.00289192 0.00999042 0.0306167 -0.0350499 -0.0406587 -0.0472517 -0.0263945 -0.0238113 0.0289954 0.0364164 0.0457832 -0.00226658
0.0947781 0.0830895 0.0405853 0.00150046 -0.0322648 -0.0307838 -0.0685626 -0.0834093 0.120513 0.0969299 0.0402444 0.00538044 -0.0100122 -0.0239465 -0.0703132 -0.0537076 0.107998 0.0519925 0.051783 -0.0161501 -0.00366632 -0.0285821 -0.0422987 -0.0393162 0.136232 0.0886957 0.0280773 0.00242755 -0.018043 -0.0115405 -0.0178226 -0.0222743 0.114995 0.0994645 0.0213977 -0.0382874 -0.0422489 -0.0166184 0.00965277 0.00745048 0.108435 0.0714551 -0.0204688 -0.0490789 -0.0254809 -0.00814878 0.0230693 0.040794 0.112755 0.0775594 -0.00634806 -0.0488058 -0.0265165 -0.0173815 0.030341 0.0485605 0.110176 0.0142788 0.00569105 -0.0342606 -0.0381889 -0.00484184 0.0329784 0.0591619 0.00243943
0.0433583 0.027527 0.0248529 0.0251212 0.0214331 0.0316307 0.0420913 0.0778385 0.0402623 0.0288271 0.0267363 0.0100535 0.0397085 0.0302686 0.0621779 0.0566046 0.0272611 0.0168481 0.0276002 0.0226897 0.0257812 0.0466086 0.0794644 0.0664545 0.0183624 0.0182346 0.00465559 0.00297024 0.0176144 0.0442897 0.0544565 0.0951926 0.0113898 0.0102089 0.0144832 -0.0105692 0.00262322 0.0530745 0.0334466 0.073096 -0.0161828 -0.0165778 -0.00418539 -0.000566693 0.00585083 0.0428438 0.0627196 0.0622934 -0.0123383 -0.0169095 -0.010705 0.00410608 0.0203947 0.0328082 0.0641604 0.0542935 -0.0181414 -0.0311148 -0.0157172 -0.0103317 0.0214855 0.00176282 0.0315249 0.0606538 -0.000635489
0.0577482 0.0407391 0.00748004 -0.030147 -0.0438004 -0.0299667 -0.0064376 0.0269871 0.0646506 0.0477589 -0.000489938 -0.0211909 -0.0495893 -0.0308958 -0.00020692 0.0316155 0.038128 0.028186 0.0119322 -0.029832 -0.04031 -0.025783 0.00846355 0.0332804 0.0344884 0.0275809 0.00408609 -0.0250287 -0.0390819 -0.019304 0.0112767 0.0467876 0.0183397 0.0104206 -0.00567283 -0.0293748 -0.0380543 -0.0103084 0.0153655 0.0417875 -0.0016449 -0.00285851 -0.0108761 -0.0231901 -0.0174482 -0.00414138 0.0183501 0.042833 -0.0177851 -0.0120349 -0.0112471 -0.0205491 -0.0145002 -0.00211317 0.0224455 0.0338217 -0.0251773 -0.030772 -0.0128627 -0.010577 -0.00685391 0.00117831 0.0138759 0.0369492 -0.000439034
0.0586638 0.065088 0.080657 0.0711821 0.069939 0.0616552 0.0519539 0.0292457 0.0739449 0.0817264 0.0868525 0.0528448 0.0772312 0.0385675 0.016421 0.0196079 0.0613946 0.0467851 0.0583706 0.0348814 0.0334007 0.0254424 0.0207976 0.0121329 0.0781726 0.0546793 0.0189044 0.00746252 0.0037394 0.0118744 -0.00529085 0.00246055 0.0751659 0.0430922 0.0291831 -0.03 -0.0485299 -0.0296805 -0.00156402 0.00127408 0.0493507 0.0260933 -0.0344272 -0.0557061 -0.0511652 -0.0572722 -0.0138691 -0.00502132 0.0528015 0.0149861 -0.03698 -0.0788216 -0.0706545 -0.0590221 -0.0482383 -0.00451346 0.0548886 -0.0259242 -0.0430777 -0.093473 -0.113824 -0.0856406 -0.0411001 -0.0336169 0.00165245
0.0565232 0.0312199 -0.0257576 -0.0673908 -0.0654755 -0.0439205 -0.0490237 -0.0263803 0.0998414 0.0473472 -0.0512511 -0.0526971 -0.0754047 -0.0380337 -0.0192114 0.00377745 0.0806953 0.0241679 -0.0076379 -0.0777559 -0.0542936 -0.0215758 0.0104094 0.0222826 0.0998382 0.0431112 -0.0208201 -0.061181 -0.0607188 -0.0155893 0.0270822 0.0713389 0.0936067 0.0439852 -0.0486351 -0.0836216 -0.0810868 -0.00107893 0.0496148 0.078686 0.0833691 0.0273162 -0.0445861 -0.0923404 -0.0461199 0.00709548 0.0568776 0.100472 0.0728271 0.027386 -0.0406282 -0.0925667 -0.0580836 -0.00126105 0.0803629 0.0930559 0.0599615 -0.00627073 -0.0428495 -0.0692049 -0.0424265 0.00362047 0.0557454 0.11751 0.000330664
